slot,epoch,slice,tenant,load,L,theta,report,report_multiplier,weight,allocation_prbs,throughput_mbps,latency_ms,cqi,snr_db,ber,demand_prbs,binding,sla_violation,wasted_prbs
300,10,URLLC,0,0.55,30,2.9275622652077,2.9275622652077,1.0,3.4319642910377963,3,1.72793844,1.9412044175293384,12.0,16.791531754272814,7.248318822602796e-23,2.9275622652077,0,0,0.0724377347923002
300,10,eMBB,1,0.55,30,10.049407748470706,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,1.9845132176529623,13.0,20.397215813854036,6.912735075846694e-50,35.300555273421544,0,0,0.0
300,10,mMTC,2,0.55,30,7.500483483106194,7.500483483106194,1.0,0.5556703620749528,8,3.9229718399999998,0.5713898315235588,11.0,14.360899126175289,7.421230141386751e-14,13.14743951904858,0,0,0.0
301,10,URLLC,0,0.55,30,2.9942366616542806,2.9275622652077,1.0,3.4319642910377963,3,1.72793844,2.3936900982722658,12.0,17.061986416829143,3.265457880369434e-24,8.817849914242295,0,1,0.0
301,10,eMBB,1,0.55,30,10.489157747877613,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,1.9716568164258588,13.0,20.941859812545022,2.8457667904783966e-56,32.3188031420602,0,0,0.0
301,10,mMTC,2,0.55,30,7.4065911728623846,7.500483483106194,1.0,0.5556703620749528,8,3.9229718399999998,1.6313193142799371,11.0,15.019108841920405,7.919453582569969e-16,11.977709825050853,0,0,0.0
302,10,URLLC,0,0.55,30,2.8528499732487127,2.9275622652077,1.0,3.4319642910377963,3,1.72793844,1.6273069644533085,12.0,16.3444317515153,8.159255628526703e-21,10.033920268065511,0,0,0.0
302,10,eMBB,1,0.55,30,10.411111624347862,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,2.118358749817,13.0,20.885741904706087,1.4111924689918726e-55,32.099336605032306,0,0,0.0
302,10,mMTC,2,0.55,30,7.18121763656503,7.500483483106194,1.0,0.5556703620749528,8,3.9229718399999998,1.3644516816663619,11.0,15.190937619396692,2.1559750726345688e-16,20.23177215080453,0,0,0.0
303,10,URLLC,0,0.55,30,2.792801994233428,2.9275622652077,1.0,3.4319642910377963,3,1.4711144399999998,1.96206906213145,11.0,15.943915952777342,3.802803577567165e-19,8.52699815417035,0,0,0.0
303,10,eMBB,1,0.55,30,10.110810085829618,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,2.1692684615806432,13.0,20.3309446168607,3.661041785554754e-49,33.41275633381661,0,0,0.0
303,10,mMTC,2,0.55,30,7.111157724564835,7.500483483106194,1.0,0.5556703620749528,8,3.9229718399999998,0.564954022963307,11.0,15.555895771589128,1.1423477527730604e-17,18.026771177895732,0,0,0.0
304,10,URLLC,0,0.55,30,2.8115202069957497,2.9275622652077,1.0,3.4319642910377963,3,1.4711144399999998,1.319297438639751,11.0,16.152441869161184,5.3755623224444374e-20,8.6977273933901,0,0,0.0
304,10,eMBB,1,0.55,30,10.104754990882567,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,1.7485754166023177,13.0,20.372725604393,1.283707128330227e-49,33.96670806826964,0,0,0.0
304,10,mMTC,2,0.55,30,7.014011888820187,7.500483483106194,1.0,0.5556703620749528,8,2.7748742584218125,0.0,11.0,15.160448638972973,2.7259651120524523e-16,11.533644072526645,0,0,0.0
305,10,URLLC,0,0.55,30,2.8752252777152703,2.9275622652077,1.0,3.4319642910377963,3,1.72793844,0.6717566944110761,12.0,16.9266283720674,1.578043927692251e-23,6.2448548913222535,0,0,0.0
305,10,eMBB,1,0.55,30,10.4094309849618,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,1.6258372777814525,13.0,20.532375211670423,2.1311823980116232e-51,29.643760567587293,0,0,0.0
305,10,mMTC,2,0.55,30,6.8154403670927906,7.500483483106194,1.0,0.5556703620749528,8,0.5258165289452196,0.0,11.0,14.975830519930037,1.0903713974321806e-15,6.8154403670927906,0,0,1.1845596329072094
306,10,URLLC,0,0.55,30,2.8138011970097483,2.9275622652077,1.0,3.4319642910377963,3,1.72793844,0.754977586242116,12.0,16.460930665440994,2.495091030872272e-21,4.829071280242976,0,0,0.0
306,10,eMBB,1,0.55,30,10.670670236823817,10.049407748470706,1.0,4.140309441818915,11,8.30503872,1.2481317345740344,14.0,21.31216875549128,4.306259183995686e-61,26.48577732266266,0,0,0.0
306,10,mMTC,2,0.55,30,6.684783996718087,7.500483483106194,1.0,0.5556703620749528,8,0.5329853418170266,0.0,11.0,15.180141395214436,2.3431448597131387e-16,6.684783996718087,0,0,1.315216003281913
307,10,URLLC,0,0.55,30,2.7710742435660105,2.9275622652077,1.0,3.4319642910377963,3,1.72793844,0.5557178336859676,12.0,16.574407098531967,7.630817594558506e-22,5.036007002292358,0,0,0.0
307,10,eMBB,1,0.55,30,10.90396087205258,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,1.3918529484806195,13.0,20.256779993633288,2.2953802283064215e-48,26.429644635510183,0,0,0.0
307,10,mMTC,2,0.55,30,6.5457640868407205,7.500483483106194,1.0,0.5556703620749528,8,2.513494821234837,0.0,11.0,15.698769211034149,3.379071218045317e-18,6.5457640868407205,0,0,1.4542359131592795
308,10,URLLC,0,0.55,30,2.638499427723022,2.9275622652077,1.0,3.4319642910377963,3,1.72793844,3.0312567973801907,12.0,16.59163780101453,6.3573369026935935e-22,4.305652928780924,0,1,0.0
308,10,eMBB,1,0.55,30,11.278804325238626,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,1.3907067408546279,13.0,19.580644369032065,1.0889513487354112e-41,26.58918675852544,0,0,0.0
308,10,mMTC,2,0.55,30,6.356284259063868,7.500483483106194,1.0,0.5556703620749528,8,1.3708139131115933,0.0,11.0,15.173840527829821,2.4595698465004933e-16,6.356284259063868,0,0,1.6437157409361323
309,10,URLLC,0,0.55,30,2.660206481153822,2.9275622652077,1.0,3.4319642910377963,3,1.72793844,2.6124359989964105,12.0,16.576346521207373,7.475863670418659e-22,11.753976873294395,0,1,0.0
309,10,eMBB,1,0.55,30,11.585147319225669,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,1.7120833437140595,13.0,20.17985695893088,1.4912943520483985e-47,26.882921468626577,0,0,0.0
309,10,mMTC,2,0.55,30,6.223752543836584,7.500483483106194,1.0,0.5556703620749528,8,1.0435283186260287,0.0,11.0,15.82501044263909,1.113944075503956e-18,6.223752543836584,0,0,1.776247456163416
310,10,URLLC,0,0.55,30,2.5980276158340234,2.9275622652077,1.0,3.4319642910377963,3,1.72793844,2.99914322433485,12.0,17.47989751962469,1.8332163201129075e-26,10.435335612823254,0,1,0.0
310,10,eMBB,1,0.55,30,12.188576574567582,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,1.6592599449206151,13.0,20.221993441461542,5.372263749288706e-48,31.021493355422237,0,0,0.0
310,10,mMTC,2,0.55,30,6.049928365728465,7.500483483106194,1.0,0.5556703620749528,8,1.3059305635869867,0.0,11.0,14.42161772380929,5.0193044632680866e-14,6.049928365728465,0,0,1.9500716342715352
311,10,URLLC,0,0.55,30,2.689527468259874,2.9275622652077,1.0,3.4319642910377963,3,1.72793844,4.590182696635221,12.0,17.509653576636932,1.2434305546742363e-26,11.686957141264424,0,1,0.0
311,10,eMBB,1,0.55,30,12.30080783060202,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,1.6022030412604151,13.0,19.868936792149555,2.071778324376739e-44,30.552667224728793,0,0,0.0
311,10,mMTC,2,0.55,30,5.822916006614717,7.500483483106194,1.0,0.5556703620749528,8,3.9229718399999998,0.569725730610041,11.0,15.7514364779322,2.1350948673292682e-18,5.822916006614717,0,0,2.177083993385283
312,10,URLLC,0,0.55,30,2.7002461577513124,2.9275622652077,1.0,3.4319642910377963,5,2.8798974,2.0667695657817884,12.0,18.126075524213817,2.1455526876293627e-30,16.470794247656976,0,1,0.0
312,10,eMBB,1,0.55,30,11.98279483587449,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,1.8336458263563429,13.0,19.959363756433337,2.6624472516905994e-45,29.607028289739056,0,0,0.0
312,10,mMTC,2,0.55,30,5.660450354776088,7.500483483106194,1.0,0.5556703620749528,8,4.60783584,0.3351855424546284,12.0,17.34629836927355,1.0143928560057379e-25,9.540828172587613,0,0,0.0
313,10,URLLC,0,0.55,30,2.752106322104139,2.9275622652077,1.0,3.4319642910377963,4,2.30391792,1.8367711408257428,12.0,17.738685520012762,5.726771414005126e-28,13.085954151013084,0,0,0.0
313,10,eMBB,1,0.55,30,12.236414131624434,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,2.2884119887012284,13.0,20.31095567666472,6.023047902799889e-49,32.406518221544204,0,0,0.0
313,10,mMTC,2,0.55,30,5.470609505663631,7.500483483106194,1.0,0.5556703620749528,8,3.9229718399999998,0.2300257291160168,11.0,16.15406195746334,5.2925309556916996e-20,8.62022162334282,0,0,0.0
314,10,URLLC,0,0.55,30,2.759078917514394,2.9275622652077,1.0,3.4319642910377963,3,1.72793844,4.8718301829175275,12.0,17.573214477086204,5.3782171813824426e-27,10.106163480817365,0,1,0.0
314,10,eMBB,1,0.55,30,11.948730014722743,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,2.359000564131151,13.0,19.741646931358186,3.4655909780625704e-43,37.12126189043625,0,0,0.0
314,10,mMTC,2,0.55,30,5.306351773926939,7.500483483106194,1.0,0.5556703620749528,8,2.291344705805692,0.0,11.0,15.068696740589534,5.468688388241144e-16,7.146557606855073,0,0,0.8534423931449266
315,10,URLLC,0,0.55,30,2.619080603315906,2.9275622652077,1.0,3.4319642910377963,5,2.8798974,2.247162245022095,12.0,17.088791355591784,2.376475609971931e-24,17.23457115206849,0,1,0.0
315,10,eMBB,1,0.55,30,11.589987289513642,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,2.836927268848431,13.0,19.735400721329533,3.9709900273858226e-43,37.53899349495631,0,0,0.0
315,10,mMTC,2,0.55,30,5.106692209881325,7.500483483106194,1.0,0.5556703620749528,8,1.774893848178031,0.0,11.0,15.918988727512742,4.775331033914255e-19,5.106692209881325,0,0,2.8933077901186746
316,10,URLLC,0,0.55,30,5.4621929817254715,2.9275622652077,1.0,3.4319642910377963,5,2.8798974,1.9206565049111084,12.0,16.8083762795359,6.008826167362658e-23,16.698004206835947,0,0,0.0
316,10,eMBB,1,0.55,30,11.620066735196774,10.049407748470706,1.0,4.140309441818915,12,6.91175376,2.8735422891018434,12.0,18.179236768388645,9.582821607690689e-31,47.79312490268746,0,0,0.0
316,10,mMTC,2,0.55,30,5.027392658843844,7.500483483106194,1.0,0.5556703620749528,8,2.315347700492199,0.0,11.0,15.555067357184107,1.1503123672088897e-17,5.027392658843844,0,0,2.9726073411561558
317,10,URLLC,0,0.55,30,5.344801902971467,2.9275622652077,1.0,3.4319642910377963,4,2.30391792,2.838953661572115,12.0,18.092380679477166,3.5580687393926886e-30,14.948084427527007,0,1,0.0
317,10,eMBB,1,0.55,30,10.92467301344373,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,2.279820596244604,13.0,19.222225748677722,1.507797367029232e-38,40.67244877882939,0,0,0.0
317,10,mMTC,2,0.55,30,4.927514401318514,7.500483483106194,1.0,0.5556703620749528,8,0.03959363104088005,0.0,12.0,16.476271846414598,2.1296233809167093e-21,4.927514401318514,0,0,3.072485598681486
318,10,URLLC,0,0.55,30,5.230496338402982,2.9275622652077,1.0,3.4319642910377963,5,2.8798974,1.743864728389621,12.0,18.494428714396797,6.552039862727394e-33,16.58631098469144,0,0,0.0
318,10,eMBB,1,0.55,30,11.61190418211432,10.049407748470706,1.0,4.140309441818915,11,7.344192239999999,2.506740893196152,13.0,18.941464281834506,2.918792805389097e-36,36.68993074080497,0,0,0.0
318,10,mMTC,2,0.55,30,4.776422181307606,7.500483483106194,1.0,0.5556703620749528,8,1.2045986762519572,0.0,11.0,15.951930911507741,3.533336001834051e-19,4.776422181307606,0,0,3.2235778186923936
319,10,URLLC,0,0.55,30,4.973098474249147,2.9275622652077,1.0,3.4319642910377963,4,2.30391792,2.839521356200659,12.0,18.36570460393898,5.241992163635802e-32,13.69242211619725,0,1,0.0
319,10,eMBB,1,0.55,30,11.5203404080004,10.049407748470706,1.0,4.140309441818915,11,6.335774279999999,2.991537806630149,12.0,18.152608674916674,1.4366815868150885e-30,43.48326210010973,0,0,0.0
319,10,mMTC,2,0.55,30,4.659966102037899,7.500483483106194,1.0,0.5556703620749528,8,0.10589295992388988,0.0,11.0,15.925121931159351,4.515665761270875e-19,4.659966102037899,0,0,3.340033897962101
320,10,URLLC,0,0.55,30,4.792748539223948,2.9275622652077,1.0,3.4319642910377963,5,2.8798974,1.8272830036560237,12.0,17.939854864858162,3.3475372132257975e-29,16.150833964026585,0,0,0.0
320,10,eMBB,1,0.55,30,11.173994386824557,10.049407748470706,1.0,4.140309441818915,12,6.91175376,2.409691894961195,12.0,17.639327357958646,2.22021170925096e-27,44.080910259756195,0,0,0.0
320,10,mMTC,2,0.55,30,4.555643080991474,7.500483483106194,1.0,0.5556703620749528,8,0.36672825388694613,0.0,11.0,15.270934428506374,1.1560163062165431e-16,4.555643080991474,0,0,3.444356919008526
321,10,URLLC,0,0.55,30,4.629202255416843,2.9275622652077,1.0,3.4319642910377963,4,2.30391792,2.0374824521531423,12.0,17.49797875600467,1.448456351780017e-26,13.76561727369696,0,1,0.0
321,10,eMBB,1,0.55,30,12.111322951881082,10.049407748470706,1.0,4.140309441818915,11,6.335774279999999,2.780811922816647,12.0,18.027025647695353,9.386575225445669e-30,41.027625691415416,0,0,0.0
321,10,mMTC,2,0.55,30,4.508392826289045,7.500483483106194,1.0,0.5556703620749528,8,3.2499054346190768,0.0,11.0,15.386991043916202,4.585912979564554e-17,4.508392826289045,0,0,3.491607173710955
322,10,URLLC,0,0.55,30,4.458918390213631,2.9275622652077,1.0,3.4319642910377963,4,2.30391792,1.093757059588041,12.0,18.515551986375485,4.630430560384687e-33,12.6088481988262,0,0,0.0
322,10,eMBB,1,0.55,30,13.203499495471979,10.049407748470706,1.0,4.140309441818915,11,6.335774279999999,3.1520083853574863,12.0,17.641377722031486,2.1596571546354976e-27,43.792430646455095,0,0,0.0
322,10,mMTC,2,0.55,30,4.345753770806337,7.500483483106194,1.0,0.5556703620749528,8,3.9229718399999998,3.7446140166117567,11.0,16.284996304904666,1.4755655419185408e-20,4.345753770806337,0,0,3.654246229193663
323,10,URLLC,0,0.55,30,4.617263922132667,2.9275622652077,1.0,3.4319642910377963,3,1.72793844,1.2547579028941074,12.0,18.153975222663878,1.4072170774707215e-30,8.99229216048483,0,0,0.0
323,10,eMBB,1,0.55,30,12.808220215968277,10.049407748470706,1.0,4.140309441818915,12,6.91175376,2.8753253690103033,12.0,16.442365057681986,3.0199946392200382e-21,47.48031245490063,0,0,0.0
323,10,mMTC,2,0.55,30,4.269868167252625,7.500483483106194,1.0,0.5556703620749528,8,4.60783584,3.1515179810200293,12.0,16.920002508963982,1.7024357830708342e-23,29.77427561391585,0,0,0.0
324,10,URLLC,0,0.55,30,4.431848734340314,2.9275622652077,1.0,3.4319642910377963,3,1.72793844,6.642686980073909,12.0,17.972662399638136,2.0805716970706679e-29,8.196122443022636,0,1,0.0
324,10,eMBB,1,0.55,30,12.404139628554153,10.049407748470706,1.0,4.140309441818915,13,6.3748292399999995,3.3520000616560575,11.0,16.22451331761586,2.6745518864660663e-20,50.0,0,0,0.0
324,10,mMTC,2,0.55,30,4.212696876719885,7.500483483106194,1.0,0.5556703620749528,9,4.41334332,2.4699539650577167,11.0,16.284930781102563,1.476523124978711e-20,33.826322659664136,0,0,0.0
325,10,URLLC,0,0.55,30,4.48170620885932,2.9275622652077,1.0,3.4319642910377963,7,4.03185636,4.750319478171908,12.0,17.88551882853309,7.301558746349357e-29,24.409767149081045,0,1,0.0
325,10,eMBB,1,0.55,30,11.433742623772968,10.049407748470706,1.0,4.140309441818915,13,6.3748292399999995,3.4503288043078117,11.0,15.751032077408201,2.1426794864451026e-18,50.0,0,0,0.0
325,10,mMTC,2,0.55,30,4.035354577279108,7.500483483106194,1.0,0.5556703620749528,8,3.9229718399999998,1.8598209942987904,11.0,15.452399775185935,2.6941015831930235e-17,26.264940262798564,0,0,0.0
326,10,URLLC,0,0.55,30,4.260648245823497,2.9275622652077,1.0,3.4319642910377963,10,5.7597948,4.384172732419227,12.0,18.10765995794904,2.8301532240588026e-30,37.51288459302685,0,1,0.0
326,10,eMBB,1,0.55,30,10.976215383197609,10.049407748470706,1.0,4.140309441818915,13,6.3748292399999995,3.0985855865361454,11.0,15.48002696821186,2.146860444556295e-17,50.0,0,0,0.0
326,10,mMTC,2,0.55,30,3.9546774394869417,7.500483483106194,1.0,0.5556703620749528,8,3.9229718399999998,1.2642829984326098,11.0,15.508814812631734,1.6919606562171624e-17,18.833245393877267,0,0,0.0
327,10,URLLC,0,0.55,30,4.228476082933377,2.9275622652077,1.0,3.4319642910377963,13,7.487733239999999,2.612822866552775,12.0,17.128629934068925,1.47655905437411e-24,48.070203407125646,0,1,0.0
327,10,eMBB,1,0.55,30,11.52401867375037,10.049407748470706,1.0,4.140309441818915,13,6.3748292399999995,3.216026688489618,11.0,15.24871647543907,1.376052813311356e-16,50.0,0,0,0.0
327,10,mMTC,2,0.55,30,3.8584045160306735,7.500483483106194,1.0,0.5556703620749528,8,3.9229718399999998,0.3114136943836663,11.0,14.949953460018149,1.3181485053846545e-15,13.972668503491553,0,0,0.0
328,10,URLLC,0,0.55,30,4.198149315762657,2.9275622652077,1.0,3.4319642910377963,10,5.7597948,3.251588766508613,12.0,17.33627870821197,1.1508563096600047e-25,38.164846580948726,0,1,0.0
328,10,eMBB,1,0.55,30,11.654810763697206,10.049407748470706,1.0,4.140309441818915,13,6.3748292399999995,3.4577341908419466,11.0,15.629838804135481,6.111716245433991e-18,50.0,0,0,0.0
328,10,mMTC,2,0.55,30,3.861107802390729,7.500483483106194,1.0,0.5556703620749528,8,3.9229718399999998,0.3449259834725011,11.0,15.078349043894505,5.085926900063514e-16,6.352417357460059,0,0,1.6475826425399411
329,10,URLLC,0,0.55,30,4.2072000366582065,2.9275622652077,1.0,3.4319642910377963,10,5.7597948,2.736231676857641,12.0,17.28843386392062,2.094335549140141e-25,36.72308770174433,0,1,0.0
329,10,eMBB,1,0.55,30,10.529716309332075,10.049407748470706,1.0,4.140309441818915,13,7.487733239999999,2.850332268444848,12.0,16.676123932840362,2.569988972099298e-22,48.79924810572,0,0,0.0
329,10,mMTC,2,0.55,30,3.8546774852950585,7.500483483106194,1.0,0.5556703620749528,8,1.628772551956481,0.0,10.0,13.892505905467473,1.2736059443100236e-12,7.212150753606914,0,0,0.787849246393086
330,11,URLLC,0,0.55,30,4.121010256022786,4.121010256022786,1.0,5.126900742946241,8,4.60783584,2.799438474231073,12.0,17.29940277921285,1.8267682431508657e-25,31.4833270245992,0,1,0.0
330,11,eMBB,1,0.55,30,10.952576819087778,10.952576819087778,1.0,2.5248969002723687,13,7.487733239999999,2.5680296126319586,12.0,18.288177287018748,1.7812928935211386e-31,48.00689630887079,0,0,0.0
330,11,mMTC,2,0.55,30,3.8878358267562785,3.8878358267562785,1.0,0.7576740266100974,4,0.21255236624577678,0.0,10.0,13.378520629807987,2.0775845093272344e-11,3.887835826756279,0,0,0.11216417324372108
331,11,URLLC,0,0.55,30,3.8816073263326665,4.121010256022786,1.0,5.126900742946241,7,4.03185636,2.7443336286089948,12.0,17.461020594846204,2.3419337101876735e-26,26.27711512018125,0,1,0.0
331,11,eMBB,1,0.55,30,10.949005801059787,10.952576819087778,1.0,2.5248969002723687,12,6.91175376,2.4148383828095734,12.0,18.49164459894621,6.857917948791468e-33,44.33339076527525,0,0,0.0
331,11,mMTC,2,0.55,30,3.8216137275202664,3.8878358267562785,1.0,0.7576740266100974,4,1.6120872,0.3245446330582152,10.0,13.89883125868006,1.2280587237094617e-12,3.8216137275202664,0,0,0.1783862724797336
332,11,URLLC,0,0.55,30,3.867295697446747,4.121010256022786,1.0,5.126900742946241,6,3.45587688,2.8030980054677803,12.0,18.36948246424198,4.935918976719958e-32,23.07763109770971,0,1,0.0
332,11,eMBB,1,0.55,30,10.961704893021839,10.952576819087778,1.0,2.5248969002723687,11,6.335774279999999,2.4839780651121712,12.0,18.39256924099879,3.413536093963638e-32,39.939765486736725,0,0,0.0
332,11,mMTC,2,0.55,30,3.6140521517236506,3.8878358267562785,1.0,0.7576740266100974,4,1.8655980725736971,0.0,11.0,15.440951978175754,2.9586509654726974e-17,4.680986649590137,0,0,0.0
333,11,URLLC,0,0.55,30,12.227669175433675,4.121010256022786,1.0,5.126900742946241,8,4.60783584,2.1873807887293544,12.0,18.575096025281322,1.724722525257991e-33,29.04625720824036,0,1,0.0
333,11,eMBB,1,0.55,30,10.50592862172649,10.952576819087778,1.0,2.5248969002723687,11,6.335774279999999,2.380950576643454,12.0,18.39659709916487,3.200182046408442e-32,37.82968733796037,0,0,0.0
333,11,mMTC,2,0.55,30,3.4935755487287286,3.8878358267562785,1.0,0.7576740266100974,4,0.7126462754197279,0.0,11.0,14.928771001714276,1.5383248497356123e-15,3.4935755487287286,0,0,0.5064244512712714
334,11,URLLC,0,0.55,30,11.866015409414093,4.121010256022786,1.0,5.126900742946241,8,4.60783584,2.4301450920524266,12.0,18.24401002774736,3.5415903182093996e-31,29.36506171924893,0,1,0.0
334,11,eMBB,1,0.55,30,10.231286569352713,10.952576819087778,1.0,2.5248969002723687,11,6.335774279999999,2.4120476613402158,12.0,18.58826529433304,1.3837837331116244e-33,36.42174291243071,0,0,0.0
334,11,mMTC,2,0.55,30,3.30643297300056,3.8878358267562785,1.0,0.7576740266100974,4,0.2522309782464023,0.0,11.0,14.694267576755198,8.101598894170192e-15,3.30643297300056,0,0,0.6935670269994398
335,11,URLLC,0,0.55,30,11.456338916655156,4.121010256022786,1.0,5.126900742946241,8,5.3412307199999995,2.274415728867029,13.0,18.71471227060729,1.6137802756073802e-34,28.22806848771442,0,1,0.0
335,11,eMBB,1,0.55,30,10.831315949814364,10.952576819087778,1.0,2.5248969002723687,11,7.344192239999999,1.9363482135501702,13.0,18.779444839876724,5.242588158090837e-35,33.720706558057536,0,0,0.0
335,11,mMTC,2,0.55,30,3.192592320671904,3.8878358267562785,1.0,0.7576740266100974,4,1.9614859199999999,0.13324653306617928,11.0,15.572676408728533,9.920949835080036e-18,3.192592320671904,0,0,0.807407679328096
336,11,URLLC,0,0.55,30,11.075624170683255,4.121010256022786,1.0,5.126900742946241,9,5.183815319999999,1.6523817137461017,12.0,18.63941791722235,5.845094642225987e-34,32.16696437098999,0,0,0.0
336,11,eMBB,1,0.55,30,10.394259264717597,10.952576819087778,1.0,2.5248969002723687,11,7.344192239999999,2.071038335611513,13.0,19.350435271066306,1.2138239635971059e-39,31.694089613769467,0,0,0.0
336,11,mMTC,2,0.55,30,3.178264622488166,3.8878358267562785,1.0,0.7576740266100974,4,0.414587953121272,0.0,11.0,14.792412893579572,4.0856126943917875e-15,3.711250754752883,0,0,0.288749245247117
337,11,URLLC,0,0.55,30,10.826532529617678,4.121010256022786,1.0,5.126900742946241,7,4.03185636,1.5609889995377417,12.0,18.41419061711312,2.412340001790135e-32,25.697967953332594,0,0,0.0
337,11,eMBB,1,0.55,30,9.858052724214177,10.952576819087778,1.0,2.5248969002723687,11,7.344192239999999,1.6954188677016278,13.0,19.467539556251875,1.1383772807224252e-40,32.63947441594082,0,0,0.0
337,11,mMTC,2,0.55,30,3.034211976589778,3.8878358267562785,1.0,0.7576740266100974,4,0.9935711873497086,0.0,10.0,13.648918500867978,4.979940662915827e-12,3.034211976589778,0,0,0.9657880234102221
338,11,URLLC,0,0.55,30,10.485361454668993,4.121010256022786,1.0,5.126900742946241,5,3.3382691999999996,3.3073109839317274,13.0,18.852974401671073,1.4323357697397328e-35,19.91192811034236,0,1,0.0
338,11,eMBB,1,0.55,30,9.760862137685335,10.952576819087778,1.0,2.5248969002723687,11,7.344192239999999,1.669202700533376,13.0,19.607150787415673,6.2272310782829e-42,28.410469682403242,0,0,0.0
338,11,mMTC,2,0.55,30,3.0630926173430404,3.8878358267562785,1.0,0.7576740266100974,4,1.0833252519101626,0.0,10.0,13.948354568857026,9.21735358925706e-13,3.0630926173430404,0,0,0.9369073826569596
339,11,URLLC,0,0.55,30,10.290119521143122,4.121010256022786,1.0,5.126900742946241,7,4.67357688,4.472175309398575,13.0,19.33991079473824,1.496891873212081e-39,26.826674440801757,0,1,0.0
339,11,eMBB,1,0.55,30,10.178267931869595,10.952576819087778,1.0,2.5248969002723687,11,7.344192239999999,1.600950476461514,13.0,19.44105501516716,1.9550999096275548e-40,28.539497637736734,0,0,0.0
339,11,mMTC,2,0.55,30,3.021574393767519,3.8878358267562785,1.0,0.7576740266100974,4,0.2793531021884942,0.0,11.0,14.792880619746475,4.07215598377573e-15,3.021574393767519,0,0,0.9784256062324812
340,11,URLLC,0,0.55,30,9.9934126510129,4.121010256022786,1.0,5.126900742946241,11,7.344192239999999,2.225238306914783,13.0,18.84171893917858,1.7495157547915378e-35,41.29863981680293,0,1,0.0
340,11,eMBB,1,0.55,30,9.910030665436928,10.952576819087778,1.0,2.5248969002723687,11,7.344192239999999,1.6127431595264938,13.0,18.760460032955088,7.303052585065554e-35,27.52048590651358,0,0,0.0
340,11,mMTC,2,0.55,30,3.091029821382855,3.8878358267562785,1.0,0.7576740266100974,4,0.11226183947574093,0.0,11.0,14.597926862325743,1.5633471476283807e-14,3.091029821382855,0,0,0.9089701786171451
341,11,URLLC,0,0.55,30,9.622206251368567,4.121010256022786,1.0,5.126900742946241,10,5.7597948,4.598043305840505,12.0,18.46684827622476,1.0283074582292646e-32,37.99574814524695,0,1,0.0
341,11,eMBB,1,0.55,30,10.411720254140855,10.952576819087778,1.0,2.5248969002723687,11,7.344192239999999,1.4331977498686383,13.0,19.31789132161544,2.3171096597420212e-39,28.151895008932286,0,0,0.0
341,11,mMTC,2,0.55,30,3.0148394395917233,3.8878358267562785,1.0,0.7576740266100974,4,0.2886813033054037,0.0,11.0,15.417478767544173,3.582413326147356e-17,3.0148394395917233,0,0,0.9851605604082767
342,11,URLLC,0,0.55,30,9.223472293790987,4.121010256022786,1.0,5.126900742946241,13,7.487733239999999,3.5121712887181027,12.0,18.251068303020627,3.1747071309429093e-31,50.0,0,1,0.0
342,11,eMBB,1,0.55,30,10.910123071553775,10.952576819087778,1.0,2.5248969002723687,11,7.344192239999999,1.180103178053228,13.0,19.08667436394058,1.9988942530634446e-37,26.675298320108794,0,0,0.0
342,11,mMTC,2,0.55,30,2.882981342348526,3.8878358267562785,1.0,0.7576740266100974,4,0.4121728932481756,0.0,10.0,13.660462022001337,4.676164055146203e-12,2.8829813423485264,0,0,1.1170186576514736
343,11,URLLC,0,0.55,30,8.897480559991708,4.121010256022786,1.0,5.126900742946241,13,7.487733239999999,2.933215198853153,12.0,17.820944952550292,1.8217619969875105e-28,50.0,0,1,0.0
343,11,eMBB,1,0.55,30,10.88356638886488,10.952576819087778,1.0,2.5248969002723687,11,7.344192239999999,0.9009010458036156,13.0,19.06046107262079,3.2648394936047667e-37,23.86470134745039,0,0,0.0
343,11,mMTC,2,0.55,30,2.8938763894502566,3.8878358267562785,1.0,0.7576740266100974,4,0.09401317860984591,0.0,10.0,13.25580678362413,3.862267248687077e-11,2.8938763894502566,0,0,1.1061236105497434
344,11,URLLC,0,0.55,30,8.685937746855187,4.121010256022786,1.0,5.126900742946241,12,6.91175376,2.7978310230629053,12.0,17.696622936002505,1.0201676348612007e-27,46.817735331946174,0,1,0.0
344,11,eMBB,1,0.55,30,11.31549881354205,10.952576819087778,1.0,2.5248969002723687,11,7.344192239999999,0.8092632161879263,13.0,19.185021484010054,3.089529432136798e-38,21.22541031738182,0,0,0.0
